"","vazaoMedia","vazaoAtual","milimitroHora","milimitroDia","milimitroSeteDias","temperatura","velocidadeVento","costa","cidade","vegetacao","montanha","solo","notas","alagou"
"2000",121524,91949,4,30,310,17,11,"False","False","True","True","humífero",NA,"False"
"2001",98437,83328,41,57,321,22,42,"True","True","False","True","Arenoso",NA,"True"
"2002",68789,50099,0,40,411,21,6,"True","False","False","False","humífero",NA,"False"
"2003",12010,18291,40,35,37,12,43,"False","True","True","True","Arenoso",NA,"True"
"2004",23597,24156,48,5,39,1,76,"False","False","True","False","Argiloso",NA,"False"
"2005",7224,11258,0,78,329,30,27,"False","True","False","False","humífero",NA,"True"
"2006",7771,7883,0,22,230,22,4,"False","True","False","False","Humífero",NA,"False"
"2007",22415,28637,2,77,281,12,27,"False","True","True","False","Arenoso",NA,"False"
"2008",26607,32613,7,3,17,-1,6,"True","False","False","False","Arenoso",NA,"False"
"2009",86296,114606,0,75,69,23,6,"False","False","False","True","Humífero",NA,"False"
"2010",74954,81097,15,76,124,21,36,"False","False","True","False","Arenoso",NA,"False"
"2011",46242,39603,0,5,17,18,5,"True","False","True","True","Argiloso",NA,"False"
"2012",48814,46951,0,20,161,7,9,"True","True","True","False","Arenoso",NA,"False"
"2013",127168,139942,0,85,136,26,8,"True","False","False","False","Argiloso",NA,"False"
"2014",11856,17159,0,76,177,32,15,"True","False","True","False","Argiloso",NA,"False"
"2015",118376,184400,0,17,339,26,6,"True","False","False","False","Arenoso",NA,"True"
"2016",17273,30569,0,4,394,25,11,"True","True","True","False","Arenoso",NA,"True"
"2017",35520,47445,0,49,419,6,4,"False","False","True","False","Argiloso",NA,"False"
"2018",39981,64546,29,70,285,4,27,"True","False","True","True","Argiloso",NA,"True"
"2019",104667,91438,32,10,226,33,31,"False","False","True","True","Humífero",NA,"True"
"2020",136127,167089,0,41,51,10,7,"False","False","False","False","Argiloso",NA,"False"
"2021",74897,132046,0,23,25,24,16,"True","True","True","True","Argiloso",NA,"True"
"2022",41228,44336,0,29,310,9,28,"False","False","False","True","humífero",NA,"False"
"2023",141422,179643,42,18,222,21,74,"True","False","True","False","Arenoso",NA,"False"
"2024",100445,105435,0,63,63,22,12,"False","False","False","True","Arenoso","Mare alta","False"
"2025",41469,78668,0,16,80,17,5,"False","False","True","False","Arenoso",NA,"True"
"2026",58704,36666,7,39,275,15,8,"False","False","True","False","Arenoso",NA,"False"
"2027",16587,29837,0,32,167,24,12,"False","False","True","False","Arenoso",NA,"True"
"2028",39351,30002,10,84,400,23,41,"True","False","True","True","Arenoso",NA,"False"
"2029",10332,7532,0,11,111,29,3,"False","False","True","False","Arenoso",NA,"False"
"2030",51098,48815,19,32,67,21,46,"True","False","True","True","Argiloso",NA,"True"
"2031",82237,71929,0,67,390,24,31,"False","True","False","False","Arenoso","Mare alta","False"
"2032",57373,93355,11,6,159,21,26,"False","False","False","False","Arenoso",NA,"True"
"2033",48736,68008,0,25,421,21,6,"False","True","True","False","Arenoso",NA,"True"
"2034",34743,36077,0,37,178,16,30,"False","False","False","True","humífero",NA,"False"
"2035",21702,26411,33,6,11,35,28,"True","False","True","True","Arenoso",NA,"True"
"2036",127976,150521,6,34,359,3,32,"False","False","True","False","Arenoso",NA,"False"
"2037",47350,51459,0,73,9,38,20,"False","True","True","False","Arenoso","Mare alta","False"
"2038",142290,270155,0,26,162,18,34,"True","True","False","True","Arenoso",NA,"True"
"2039",110076,97447,37,2,277,16,87,"False","False","True","False","Arenoso",NA,"False"
"2040",50885,55749,0,57,194,21,38,"False","True","True","True","Arenoso",NA,"False"
"2041",34456,50451,0,58,49,24,33,"True","True","True","True","Arenoso",NA,"False"
"2042",81693,144273,0,9,302,27,12,"True","False","True","False","Argiloso",NA,"True"
"2043",63961,72589,0,21,149,14,15,"False","True","False","False","Argiloso",NA,"False"
"2044",71991,96686,0,46,316,12,5,"False","False","True","False","Arenoso",NA,"False"
"2045",116992,91360,2,57,24,21,9,"False","True","True","False","Argiloso",NA,"False"
"2046",78211,127445,0,15,310,9,4,"True","False","True","False","Arenoso",NA,"True"
"2047",40131,44783,11,51,141,8,70,"False","False","True","False","Arenoso",NA,"False"
"2048",138530,129424,40,72,43,9,45,"False","False","True","False","Humífero",NA,"True"
"2049",25343,33400,5,30,83,28,10,"False","True","True","True","Arenoso",NA,"False"
"2050",38790,52189,0,4,204,8,7,"True","False","True","False","Argiloso",NA,"False"
"2051",18064,26812,0,6,184,22,4,"False","False","True","False","Argiloso",NA,"False"
"2052",74401,45352,25,7,297,21,50,"False","False","False","True","Arenoso",NA,"True"
"2053",115002,104446,33,38,14,27,61,"True","False","True","False","Argiloso",NA,"False"
"2054",8172,11822,44,8,215,23,70,"False","False","True","False","Arenoso","Historicamente alagavel","False"
"2055",49542,40239,20,45,112,17,75,"False","False","False","True","Arenoso",NA,"False"
"2056",143831,102552,0,27,24,29,12,"False","True","False","False","Argiloso","Mare alta","False"
"2057",84534,115210,0,69,427,9,22,"True","True","True","False","Arenoso",NA,"True"
"2058",62464,72002,0,24,115,25,4,"False","True","True","False","Arenoso",NA,"False"
"2059",87497,67709,0,53,130,22,8,"False","True","True","False","humífero",NA,"False"
"2060",75270,103959,25,9,171,13,29,"True","True","True","True","Humífero",NA,"False"
"2061",60512,40411,4,48,178,15,25,"False","True","True","False","Arenoso",NA,"False"
"2062",55269,78806,0,24,259,25,12,"False","False","False","False","Humífero",NA,"False"
"2063",16194,25439,12,17,76,24,37,"False","False","True","False","humífero",NA,"True"
"2064",81971,154824,8,73,112,8,14,"False","False","True","False","Arenoso",NA,"True"
"2065",157692,180256,0,3,87,27,20,"False","True","True","False","Humífero",NA,"False"
"2066",162371,190016,0,17,255,10,17,"True","False","True","False","Argiloso","Mare alta","True"
"2067",107434,93141,35,39,63,18,76,"False","True","True","False","humífero",NA,"False"
"2068",17347,20021,0,77,186,-2,13,"False","False","False","True","Arenoso",NA,"False"
"2069",38191,59047,23,10,72,16,36,"True","False","False","False","Arenoso",NA,"True"
"2070",143006,116495,0,27,219,14,16,"False","False","True","False","Argiloso",NA,"False"
"2071",9003,10143,0,22,28,21,15,"False","False","True","False","Argiloso",NA,"False"
"2072",9437,13909,25,36,62,-2,31,"False","False","False","False","Arenoso","Queimada Recente","False"
"2073",73096,76157,0,65,147,4,25,"False","True","True","False","Arenoso",NA,"False"
"2074",72989,90491,53,43,460,5,43,"False","False","True","False","Argiloso",NA,"False"
"2075",24136,28089,7,15,167,28,7,"True","True","False","False","Arenoso",NA,"False"
"2076",157578,230050,0,5,431,19,11,"False","False","False","False","Argiloso",NA,"False"
"2077",153003,160971,0,53,44,29,6,"True","True","True","True","Humífero",NA,"False"
"2078",5558,5940,0,34,135,2,2,"True","False","False","True","Arenoso",NA,"False"
"2079",114397,74951,11,79,113,17,58,"False","True","True","False","Arenoso",NA,"False"
"2080",64120,83623,0,34,37,21,5,"False","False","True","False","Argiloso",NA,"False"
"2081",89455,55799,63,18,174,35,21,"True","False","False","True","Arenoso",NA,"True"
"2082",52301,58153,0,10,73,2,4,"True","False","True","True","Argiloso",NA,"False"
"2083",148807,183695,18,2,40,7,40,"False","False","True","True","Arenoso",NA,"False"
"2084",71759,42756,30,13,56,24,32,"False","False","False","False","Arenoso","Queimada Recente","False"
"2085",72086,90686,35,90,118,2,79,"False","True","True","False","Argiloso",NA,"False"
"2086",63227,74226,0,51,17,21,32,"True","True","True","True","Arenoso",NA,"False"
"2087",69805,82055,0,29,31,24,26,"False","True","False","True","Argiloso",NA,"False"
"2088",114437,107414,0,18,167,8,26,"False","True","False","False","Arenoso","Queimada Recente","False"
"2089",54803,33529,0,78,314,21,10,"False","False","True","False","humífero",NA,"False"
"2090",113998,200311,46,53,203,27,80,"False","False","False","True","humífero",NA,"True"
"2091",13057,12305,0,58,29,22,5,"False","True","False","True","Argiloso",NA,"False"
"2092",66134,76067,42,24,322,-1,45,"False","True","False","False","Argiloso","Queimada Recente","False"
"2093",148132,207519,0,23,320,27,2,"False","True","True","False","Arenoso",NA,"False"
"2094",62854,39159,6,14,44,22,13,"False","True","True","False","Arenoso",NA,"False"
"2095",56837,98595,0,11,420,14,17,"False","False","False","False","Humífero",NA,"True"
"2096",87040,109857,0,25,34,21,26,"False","False","True","True","Argiloso",NA,"False"
"2097",40128,37623,0,43,429,9,17,"False","True","False","False","humífero",NA,"True"
"2098",197275,297274,0,16,337,2,21,"False","False","True","False","Argiloso",NA,"True"
"2099",53163,51712,0,40,342,32,7,"False","True","True","False","Arenoso",NA,"False"
"2100",41329,51808,0,73,28,25,22,"False","False","False","False","Arenoso",NA,"False"
"2101",47360,58875,0,24,16,12,12,"False","False","True","False","humífero",NA,"False"
"2102",26330,49611,7,8,420,14,7,"False","False","True","False","Arenoso",NA,"True"
"2103",83429,118741,40,73,276,27,37,"True","False","False","False","Argiloso",NA,"True"
"2104",79132,137040,33,55,90,17,102,"False","False","False","False","humífero","Queimada Recente","True"
"2105",123148,104874,14,19,189,3,80,"False","True","True","False","Arenoso",NA,"False"
"2106",110321,125853,33,9,48,39,69,"True","False","True","False","Argiloso",NA,"False"
"2107",27281,41039,0,20,43,21,11,"False","False","True","True","Arenoso",NA,"True"
"2108",21974,35540,13,12,27,4,57,"False","False","True","False","Arenoso","Historicamente alagavel","True"
"2109",25626,34618,47,1,28,21,55,"False","False","True","False","Arenoso",NA,"False"
"2110",132270,74607,0,75,73,17,7,"False","True","True","True","Humífero",NA,"False"
"2111",45194,51011,21,19,74,18,31,"False","True","False","True","Arenoso",NA,"False"
"2112",84500,86625,17,56,371,37,70,"True","False","True","False","Arenoso",NA,"False"
"2113",51381,63334,0,42,256,2,13,"False","False","True","True","Arenoso","Mare alta","False"
"2114",183329,200048,0,68,284,23,23,"True","True","True","True","Arenoso",NA,"False"
"2115",136991,155096,0,73,64,27,16,"True","False","True","True","Humífero",NA,"False"
"2116",18820,17588,0,3,392,24,15,"False","False","True","True","Argiloso","Mare alta","False"
"2117",4583,5418,0,24,447,6,25,"False","True","True","True","Arenoso","Queimada Recente","True"
"2118",87694,89404,27,10,120,36,63,"False","False","False","False","Argiloso",NA,"False"
"2119",94742,94258,16,20,361,23,23,"False","True","True","False","Argiloso",NA,"False"
"2120",18240,21837,0,29,194,26,9,"False","False","True","False","Humífero",NA,"False"
"2121",61725,60441,20,53,28,31,47,"True","True","True","False","Argiloso",NA,"False"
"2122",83743,117423,58,61,202,35,48,"True","False","True","True","Arenoso",NA,"True"
"2123",80821,97276,0,35,50,-4,10,"False","False","True","False","humífero",NA,"False"
"2124",54687,60491,13,9,134,12,61,"True","False","True","False","humífero",NA,"False"
"2125",73120,106146,0,17,139,31,19,"True","False","True","False","humífero","Historicamente alagavel","False"
"2126",136355,132037,8,26,432,33,7,"True","False","False","False","Arenoso",NA,"False"
"2127",71607,101208,0,39,226,17,8,"False","False","True","True","Arenoso",NA,"False"
"2128",71558,80879,38,47,132,7,54,"True","False","True","False","Arenoso",NA,"False"
"2129",55993,54080,21,65,80,19,93,"False","True","True","False","Arenoso",NA,"False"
"2130",176365,129091,0,8,217,14,15,"True","False","False","False","Argiloso",NA,"False"
"2131",70333,67741,40,29,131,24,48,"True","False","False","False","Humífero",NA,"False"
"2132",21493,16741,0,11,121,21,9,"False","False","True","True","Arenoso",NA,"True"
"2133",48963,31253,15,36,39,17,27,"False","False","True","True","Humífero",NA,"False"
"2134",95066,131373,8,2,105,35,10,"False","False","True","False","Arenoso",NA,"False"
"2135",116272,138620,14,1,108,30,66,"False","False","False","True","Arenoso",NA,"False"
"2136",137206,130453,7,30,278,18,26,"False","True","True","True","Arenoso",NA,"False"
"2137",144645,198665,0,74,279,25,22,"False","False","True","True","Arenoso",NA,"False"
"2138",42687,55155,46,9,132,18,47,"False","True","False","True","Argiloso",NA,"False"
"2139",53951,55138,0,48,49,22,9,"False","False","False","False","humífero",NA,"False"
"2140",19645,20551,9,13,216,22,5,"False","True","True","True","humífero",NA,"False"
"2141",20506,30303,0,7,448,11,29,"False","True","True","False","humífero",NA,"True"
"2142",140186,158292,34,44,121,27,48,"True","False","False","True","Arenoso",NA,"False"
"2143",80713,56345,3,44,239,17,11,"True","False","True","True","Argiloso",NA,"False"
"2144",162172,247504,0,9,381,36,5,"False","False","False","True","Arenoso",NA,"True"
"2145",9132,8837,23,15,83,17,33,"False","False","True","False","Arenoso",NA,"False"
"2146",93908,137231,0,22,179,2,25,"True","False","False","False","Argiloso",NA,"False"
"2147",20733,14798,18,23,414,28,33,"True","False","True","False","Arenoso",NA,"False"
"2148",60398,60955,26,2,218,6,56,"False","False","True","False","Arenoso",NA,"False"
"2149",63099,66161,9,45,289,20,19,"True","True","False","False","Arenoso","Queimada Recente","False"
"2150",70494,122131,4,6,377,28,14,"True","False","False","False","Argiloso",NA,"True"
"2151",51663,39838,25,6,25,23,105,"True","False","True","False","Arenoso","Mare alta","True"
"2152",55820,60677,50,28,135,17,44,"False","False","False","False","Arenoso",NA,"True"
"2153",121587,207601,0,15,110,12,10,"False","True","True","True","Humífero",NA,"True"
"2154",15341,15326,4,5,37,18,11,"True","True","False","False","Arenoso",NA,"False"
"2155",47311,35543,5,60,227,24,7,"False","False","False","False","Arenoso",NA,"False"
"2156",9296,8010,60,32,199,27,58,"False","False","True","False","Argiloso",NA,"False"
"2157",27771,41433,0,65,38,6,6,"False","True","True","False","Arenoso",NA,"False"
"2158",104083,82682,6,9,337,14,16,"False","True","True","False","Argiloso","Queimada Recente","False"
"2159",59852,87840,0,55,168,33,13,"True","False","True","False","Argiloso",NA,"False"
"2160",10624,10859,0,58,248,18,33,"True","True","True","True","Argiloso",NA,"False"
"2161",67140,44252,19,8,66,22,53,"True","False","True","False","Arenoso",NA,"False"
"2162",66701,73224,0,84,368,13,22,"False","True","True","False","Argiloso",NA,"False"
"2163",112283,129102,0,31,29,24,25,"False","True","False","True","Argiloso",NA,"False"
"2164",59729,51682,6,44,339,21,14,"False","False","True","False","Argiloso",NA,"False"
"2165",159010,166361,0,59,130,19,33,"True","False","True","False","Humífero","Queimada Recente","False"
"2166",167663,140976,0,22,393,24,15,"True","True","True","True","Arenoso",NA,"False"
"2167",107397,134653,0,6,29,20,10,"True","True","True","True","Arenoso",NA,"False"
"2168",5047,5607,0,48,224,17,15,"False","False","True","False","Arenoso",NA,"False"
"2169",180946,150785,28,9,380,23,30,"False","True","True","False","Arenoso",NA,"False"
"2170",163689,148729,0,35,285,12,2,"False","False","False","False","Argiloso",NA,"False"
"2171",20839,19394,5,71,248,34,8,"False","True","True","True","humífero",NA,"True"
"2172",71494,68602,0,7,100,-1,25,"False","False","False","False","Arenoso",NA,"False"
"2173",102740,109467,0,58,74,31,18,"False","False","True","True","Arenoso",NA,"True"
"2174",122216,91161,0,94,319,19,22,"False","True","False","False","Argiloso",NA,"False"
"2175",31586,41873,27,14,147,7,66,"False","False","False","False","Arenoso",NA,"False"
"2176",41056,31245,1,78,177,3,9,"False","False","False","False","Argiloso",NA,"False"
"2177",119546,133473,0,2,156,10,10,"False","True","True","False","Arenoso",NA,"False"
"2178",57478,37359,16,4,169,27,91,"False","False","True","True","Argiloso",NA,"False"
"2179",50246,81194,0,42,168,26,24,"False","False","True","False","Arenoso",NA,"True"
